YEAR _code,Year,REGION _code,Region,COUNTRY _code,Country,AGEGROUP _code,Sex,Numeric,Low,High,CountryYear,Comments
1993,1993,WPR,Western Pacific,SGP,Singapore,AGE25-PLUS,Female,122.8,119.7,125.8,Singapore 1993,
1994,1994,WPR,Western Pacific,SGP,Singapore,AGE25-PLUS,Female,122.8,119.7,125.8,Singapore 1994,
1995,1995,WPR,Western Pacific,SGP,Singapore,AGE25-PLUS,Female,122.8,119.7,125.7,Singapore 1995,
2000,2000,WPR,Western Pacific,SGP,Singapore,AGE25-PLUS,Female,122.5,119.5,125.3,Singapore 2000,
2001,2001,WPR,Western Pacific,SGP,Singapore,AGE25-PLUS,Female,122.5,119.5,125.4,Singapore 2001,
2002,2002,WPR,Western Pacific,SGP,Singapore,AGE25-PLUS,Female,122.5,119.5,125.5,Singapore 2002,
2003,2003,WPR,Western Pacific,SGP,Singapore,AGE25-PLUS,Female,122.5,119.4,125.6,Singapore 2003,
2008,2008,WPR,Western Pacific,SGP,Singapore,AGE25-PLUS,Female,122.8,117.9,127.6,Singapore 2008,
2009,2009,EUR,Europe,SMR,San Marino,AGE25-PLUS,Female,,,,San Marino 2009,No data available.  Estimate could not be calculated due to lack of covariate data.
1980,1980,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,136.7,125.9,147.5,Slovakia 1980,
1981,1981,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,136.5,126.2,146.6,Slovakia 1981,
1982,1982,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,136.2,126.6,145.8,Slovakia 1982,
1987,1987,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,135,126.6,143.1,Slovakia 1987,
1988,1988,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,134.8,126.5,142.9,Slovakia 1988,
1989,1989,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,134.7,126.4,142.7,Slovakia 1989,
1990,1990,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,134.5,126.1,142.6,Slovakia 1990,
1995,1995,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,132.8,124.5,141,Slovakia 1995,
1996,1996,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,132.6,124.3,140.9,Slovakia 1996,
1997,1997,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,132.3,124,140.5,Slovakia 1997,
1998,1998,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,132.2,123.8,140.3,Slovakia 1998,
2004,2004,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,131.2,122.7,139.5,Slovakia 2004,
2005,2005,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,131.1,122.5,139.6,Slovakia 2005,
2006,2006,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,131,122.3,139.7,Slovakia 2006,
2007,2007,EUR,Europe,SVK,Slovakia,AGE25-PLUS,Female,130.9,121.9,139.8,Slovakia 2007,
1982,1982,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,137.3,127.4,147.1,Slovenia 1982,
1983,1983,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,137.1,127.6,146.6,Slovenia 1983,
1984,1984,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,136.9,127.8,146,Slovenia 1984,
1985,1985,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,136.6,127.8,145.6,Slovenia 1985,
1990,1990,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,135.4,127,144.1,Slovenia 1990,
1991,1991,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,135.1,126.5,143.8,Slovenia 1991,
1992,1992,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,134.8,126.1,143.6,Slovenia 1992,
1993,1993,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,134.5,125.6,143.2,Slovenia 1993,
1999,1999,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,133.2,124.4,142,Slovenia 1999,
2000,2000,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,133.2,124.4,142,Slovenia 2000,
2001,2001,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,133,124.4,141.8,Slovenia 2001,
2002,2002,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,133,124.4,141.7,Slovenia 2002,
2007,2007,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,132.7,122.9,142.1,Slovenia 2007,
2008,2008,EUR,Europe,SVN,Slovenia,AGE25-PLUS,Female,132.6,122.4,142.6,Slovenia 2008,
2009,2009,AFR,Africa,STP,Sao Tome and Principe,AGE25-PLUS,Male,135.5,130.4,140.5,Sao Tome and Principe 2009,
1980,1980,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,115.9,105.4,126,Solomon Islands 1980,
1985,1985,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,116.7,108.7,124.4,Solomon Islands 1985,
1986,1986,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,116.7,109,124.2,Solomon Islands 1986,
1987,1987,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,116.8,109.3,124.1,Solomon Islands 1987,
1988,1988,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,116.9,109.7,124.1,Solomon Islands 1988,
1994,1994,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,118,111.3,124.5,Solomon Islands 1994,
1995,1995,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,118.2,111.6,124.6,Solomon Islands 1995,
1996,1996,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,118.3,111.9,124.6,Solomon Islands 1996,
1997,1997,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,118.4,112.2,124.6,Solomon Islands 1997,
2002,2002,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,119.1,113.7,124.5,Solomon Islands 2002,
2003,2003,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,119.3,113.9,124.6,Solomon Islands 2003,
2004,2004,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,119.5,114.2,124.8,Solomon Islands 2004,
2005,2005,WPR,Western Pacific,SLB,Solomon Islands,AGE25-PLUS,Female,119.7,114.3,125.1,Solomon Islands 2005,
1980,1980,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,123.8,113.7,134,Somalia 1980,
1981,1981,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,123.9,114.3,133.4,Somalia 1981,
1982,1982,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,123.9,114.9,133.1,Somalia 1982,
1983,1983,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,124,115.2,132.8,Somalia 1983,
1984,1984,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,124,115.5,132.6,Somalia 1984,
1989,1989,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,124.5,116.6,132.6,Somalia 1989,
1990,1990,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,124.7,116.8,132.7,Somalia 1990,
1991,1991,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,124.8,116.9,132.7,Somalia 1991,
1992,1992,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,124.9,117,132.8,Somalia 1992,
1997,1997,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,125.3,117.4,133,Somalia 1997,
1998,1998,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,125.4,117.7,132.9,Somalia 1998,
1999,1999,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,125.4,117.8,132.9,Somalia 1999,
2000,2000,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,125.6,118,133,Somalia 2000,
2005,2005,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,126.5,118.9,134.1,Somalia 2005,
2006,2006,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,126.8,119,134.7,Somalia 2006,
2007,2007,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,127.1,119.1,135.3,Somalia 2007,
2008,2008,EMR,Eastern Mediterranean,SOM,Somalia,AGE25-PLUS,Female,127.5,119.1,136,Somalia 2008,
2009,2009,AFR,Africa,STP,Sao Tome and Principe,AGE25-PLUS,Female,132.1,126.8,137.4,Sao Tome and Principe 2009,
1984,1984,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,129.8,125.9,133.9,South Africa 1984,
1985,1985,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,129.8,126,133.6,South Africa 1985,
1986,1986,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,129.7,126.1,133.3,South Africa 1986,
1987,1987,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,129.6,126.2,133.1,South Africa 1987,
1992,1992,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,128.8,125.6,131.9,South Africa 1992,
1993,1993,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,128.5,125.4,131.6,South Africa 1993,
1994,1994,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,128.2,125.1,131.3,South Africa 1994,
1995,1995,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,128,124.8,131.1,South Africa 1995,
2001,2001,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,127.3,124,130.5,South Africa 2001,
2002,2002,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,127.5,124.1,130.7,South Africa 2002,
2003,2003,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,127.7,124.3,130.9,South Africa 2003,
2004,2004,AFR,Africa,ZAF,South Africa,AGE25-PLUS,Female,127.9,124.5,131.2,South Africa 2004,
2009,2009,EMR,Eastern Mediterranean,SAU,Saudi Arabia,AGE25-PLUS,Male,126.8,121.2,132.6,Saudi Arabia 2009,
1980,1980,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,118.5,110.4,126.2,Republic of Korea 1980,
1981,1981,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,118.5,111.1,125.5,Republic of Korea 1981,
1982,1982,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,118.6,111.7,124.8,Republic of Korea 1982,
1987,1987,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,119.1,114.5,123.6,Republic of Korea 1987,
1988,1988,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,119.3,114.9,123.6,Republic of Korea 1988,
1989,1989,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,119.6,115.3,123.8,Republic of Korea 1989,
1990,1990,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,119.9,115.8,124.1,Republic of Korea 1990,
1996,1996,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,120.5,116.8,124.5,Republic of Korea 1996,
1997,1997,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,120.4,116.8,124.1,Republic of Korea 1997,
1998,1998,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,120.3,116.9,123.8,Republic of Korea 1998,
1999,1999,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,120.1,116.9,123.4,Republic of Korea 1999,
2004,2004,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,119,115.9,122.2,Republic of Korea 2004,
2005,2005,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,118.7,115.2,122.2,Republic of Korea 2005,
2006,2006,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,118.3,114.4,122.2,Republic of Korea 2006,
2007,2007,WPR,Western Pacific,KOR,Republic of Korea,AGE25-PLUS,Female,117.9,113.4,122.3,Republic of Korea 2007,
1982,1982,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,134.9,130,140.2,Spain 1982,
1983,1983,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,134.2,129.9,138.8,Spain 1983,
1984,1984,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,133.5,129.7,137.6,Spain 1984,
1985,1985,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,132.9,129.4,136.5,Spain 1985,
1991,1991,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,130.3,127.3,133.4,Spain 1991,
1992,1992,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,130,126.9,133.1,Spain 1992,
1993,1993,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,129.6,126.4,132.7,Spain 1993,
1994,1994,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,129.2,126,132.3,Spain 1994,
1999,1999,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,127.2,124.3,129.9,Spain 1999,
2000,2000,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,126.8,124,129.4,Spain 2000,
2001,2001,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,126.4,123.6,129,Spain 2001,
2002,2002,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,126,123.3,128.7,Spain 2002,
2007,2007,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,124.8,120.6,129.2,Spain 2007,
2008,2008,EUR,Europe,ESP,Spain,AGE25-PLUS,Female,124.6,119.8,129.8,Spain 2008,
2009,2009,EMR,Eastern Mediterranean,SAU,Saudi Arabia,AGE25-PLUS,Female,122.2,116.7,127.7,Saudi Arabia 2009,
1980,1980,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,120.2,110,130.2,Sri Lanka 1980,
1981,1981,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,120.3,111,129.6,Sri Lanka 1981,
1986,1986,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,120.8,113.5,128,Sri Lanka 1986,
1987,1987,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,120.9,113.8,127.9,Sri Lanka 1987,
1988,1988,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,120.9,114.1,127.9,Sri Lanka 1988,
1989,1989,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,121,114.2,127.9,Sri Lanka 1989,
1994,1994,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,121.9,115.3,128.5,Sri Lanka 1994,
1995,1995,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,122.1,115.6,128.7,Sri Lanka 1995,
1996,1996,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,122.3,115.9,128.7,Sri Lanka 1996,
1997,1997,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,122.5,116.2,128.9,Sri Lanka 1997,
2002,2002,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,123.9,118.3,129.3,Sri Lanka 2002,
2003,2003,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,124.2,118.8,129.5,Sri Lanka 2003,
2004,2004,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,124.4,119.1,129.6,Sri Lanka 2004,
2005,2005,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,124.7,119.3,129.8,Sri Lanka 2005,
2006,2006,SEAR,South-East Asia,LKA,Sri Lanka,AGE25-PLUS,Female,124.9,119.5,130.2,Sri Lanka 2006,
1981,1981,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,121.8,112.1,131.6,Sudan 1981,
1982,1982,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,122,112.7,131.4,Sudan 1982,
1983,1983,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,122.1,113.2,131,Sudan 1983,
1984,1984,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,122.2,113.7,130.9,Sudan 1984,
1989,1989,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,123.2,115,131.4,Sudan 1989,
1990,1990,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,123.4,115.2,131.5,Sudan 1990,
1991,1991,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,123.6,115.4,131.7,Sudan 1991,
1992,1992,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,123.8,115.6,131.9,Sudan 1992,
1998,1998,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,124.8,116.7,132.6,Sudan 1998,
1999,1999,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,124.9,117,132.7,Sudan 1999,
2000,2000,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,125.1,117.1,132.9,Sudan 2000,
2001,2001,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,125.3,117.4,133,Sudan 2001,
2006,2006,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,126.5,118.3,134.4,Sudan 2006,
2007,2007,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,126.7,118.3,135,Sudan 2007,
2008,2008,EMR,Eastern Mediterranean,SDN,Sudan,AGE25-PLUS,Female,127,118.2,135.5,Sudan 2008,
2009,2009,AFR,Africa,SEN,Senegal,AGE25-PLUS,Male,131.2,122.7,139.6,Senegal 2009,
1984,1984,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,125.4,116.1,134.5,Suriname 1984,
1985,1985,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,125.1,116,133.9,Suriname 1985,
1986,1986,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,124.8,116,133.4,Suriname 1986,
1987,1987,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,124.5,116,133,Suriname 1987,
1993,1993,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,123.4,115.2,131.7,Suriname 1993,
1994,1994,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,123.3,115.1,131.5,Suriname 1994,
1995,1995,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,123.2,115,131.4,Suriname 1995,
1996,1996,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,123.1,115,131.2,Suriname 1996,
2001,2001,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,123.3,115.4,131.2,Suriname 2001,
2002,2002,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,123.4,115.5,131.3,Suriname 2002,
2003,2003,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,123.5,115.5,131.5,Suriname 2003,
2004,2004,AMR,Americas,SUR,Suriname,AGE25-PLUS,Female,123.7,115.6,131.5,Suriname 2004,
2009,2009,AFR,Africa,SEN,Senegal,AGE25-PLUS,Female,128.1,119.3,137,Senegal 2009,
1980,1980,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,126.1,115.1,136.8,Swaziland 1980,
1981,1981,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,126.2,115.9,136.4,Swaziland 1981,
1982,1982,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,126.3,116.6,136.1,Swaziland 1982,
1988,1988,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,126.9,118.7,135.4,Swaziland 1988,
1989,1989,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,127,118.7,135.3,Swaziland 1989,
1990,1990,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,127.2,118.9,135.4,Swaziland 1990,
1991,1991,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,127.2,118.9,135.4,Swaziland 1991,
1996,1996,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,127.2,119.1,135.3,Swaziland 1996,
1997,1997,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,127.1,119.1,135.2,Swaziland 1997,
1998,1998,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,127.1,119.1,135.1,Swaziland 1998,
1999,1999,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,127.1,119.2,135.1,Swaziland 1999,
2004,2004,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,127.9,119.8,135.7,Swaziland 2004,
2005,2005,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,128.1,119.8,136.2,Swaziland 2005,
2006,2006,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,128.3,119.9,136.6,Swaziland 2006,
2007,2007,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,128.5,119.7,137.2,Swaziland 2007,
2008,2008,AFR,Africa,SWZ,Swaziland,AGE25-PLUS,Female,128.6,119.5,137.7,Swaziland 2008,
1983,1983,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,135.6,130.9,140.4,Sweden 1983,
1984,1984,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,135.2,130.8,139.5,Sweden 1984,
1985,1985,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,134.8,130.7,138.8,Sweden 1985,
1986,1986,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,134.4,130.5,138.2,Sweden 1986,
1991,1991,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,133,129.7,136.3,Sweden 1991,
1992,1992,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,132.7,129.5,136,Sweden 1992,
1993,1993,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,132.4,129.2,135.7,Sweden 1993,
1994,1994,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,132.1,128.7,135.4,Sweden 1994,
1999,1999,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,130.1,126.9,133.4,Sweden 1999,
2000,2000,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,129.7,126.6,133,Sweden 2000,
2001,2001,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,129.4,126.2,132.6,Sweden 2001,
2002,2002,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,129.1,125.8,132.4,Sweden 2002,
2003,2003,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,128.7,125.3,132.3,Sweden 2003,
2008,2008,EUR,Europe,SWE,Sweden,AGE25-PLUS,Female,127.2,121.4,133.2,Sweden 2008,
2009,2009,EUR,Europe,SRB,Serbia,AGE25-PLUS,Male,136.9,130.7,142.7,Serbia 2009,
1980,1980,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,133.4,125.8,141.9,Switzerland 1980,
1981,1981,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,132.9,126,140.3,Switzerland 1981,
1986,1986,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,130.3,126.1,134.9,Switzerland 1986,
1987,1987,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,129.8,125.9,134,Switzerland 1987,
1988,1988,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,129.4,125.7,133.2,Switzerland 1988,
1989,1989,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,129,125.5,132.5,Switzerland 1989,
1994,1994,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,126.7,123.7,129.8,Switzerland 1994,
1995,1995,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,126.3,123.2,129.4,Switzerland 1995,
1996,1996,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,125.9,122.8,129,Switzerland 1996,
1997,1997,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,125.5,122.5,128.5,Switzerland 1997,
1998,1998,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,125.1,122.1,128.2,Switzerland 1998,
2003,2003,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,123.5,119.6,127.4,Switzerland 2003,
2004,2004,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,123.3,118.9,127.5,Switzerland 2004,
2005,2005,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,123,118.1,127.7,Switzerland 2005,
2006,2006,EUR,Europe,CHE,Switzerland,AGE25-PLUS,Female,122.8,117.4,128,Switzerland 2006,
1981,1981,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,126.1,116.7,136,Syrian Arab Republic 1981,
1982,1982,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,126.1,117.3,135.5,Syrian Arab Republic 1982,
1983,1983,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,126.1,117.5,135,Syrian Arab Republic 1983,
1984,1984,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,126,117.7,134.6,Syrian Arab Republic 1984,
1990,1990,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,125.3,117.8,133.1,Syrian Arab Republic 1990,
1991,1991,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,125.2,117.7,132.9,Syrian Arab Republic 1991,
1992,1992,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,125.1,117.5,132.8,Syrian Arab Republic 1992,
1993,1993,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,125,117.4,132.6,Syrian Arab Republic 1993,
1998,1998,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,124.7,117.2,132,Syrian Arab Republic 1998,
1999,1999,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,124.6,117.2,132,Syrian Arab Republic 1999,
2000,2000,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,124.5,117.2,132,Syrian Arab Republic 2000,
2001,2001,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,124.4,117.2,131.9,Syrian Arab Republic 2001,
2006,2006,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,123.7,116.1,131.5,Syrian Arab Republic 2006,
2007,2007,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,123.5,115.7,131.4,Syrian Arab Republic 2007,
2008,2008,EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,AGE25-PLUS,Female,123.3,115.1,131.4,Syrian Arab Republic 2008,
2009,2009,EUR,Europe,SRB,Serbia,AGE25-PLUS,Female,132.6,126.5,138.8,Serbia 2009,
1985,1985,EUR,Europe,TJK,Tajikistan,AGE25-PLUS,Female,128.4,119.3,137.2,Tajikistan 1985,
1986,1986,EUR,Europe,TJK,Tajikistan,AGE25-PLUS,Female,128.1,119.3,136.8,Tajikistan 1986,
1987,1987,EUR,Europe,TJK,Tajikistan,AGE25-PLUS,Female,127.9,119.3,136.4,Tajikistan 1987,
1988,1988,EUR,Europe,TJK,Tajikistan,AGE25-PLUS,Female,127.7,119.3,136.2,Tajikistan 1988,
1993,1993,EUR,Europe,TJK,Tajikistan,AGE25-PLUS,Female,126.7,118.4,135,Tajikistan 1993,
1994,1994,EUR,Europe,TJK,Tajikistan,AGE25-PLUS,Female,126.4,118,134.5,Tajikistan 1994,
1995,1995,EUR,Europe,TJK,Tajikistan,AGE25-PLUS,Female,126.1,117.8,134.3,Tajikistan 1995,
