Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Unit,Value,Flag,FlagD
"FBS","Food Balance Sheets","21","Brazil","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","32","Fc","Calculated data"
"FBS","Food Balance Sheets","21","Brazil","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","21","Brazil","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","21","Brazil","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","21","Brazil","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","21","Brazil","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","21","Brazil","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","21","Brazil","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","39","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","30","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","118","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","18","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","23","Belize","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","16","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","20","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","51","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","160","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","60","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","8","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","26","Brunei Darussalam","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","230","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","32","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","27","Bulgaria","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","15","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","50","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","25","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","28","Myanmar","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","21","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","27","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","32","Cameroon","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","37","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","14","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","239","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","46","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","15","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","33","Canada","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","35","Cabo Verde","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","35","Cabo Verde","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","22","Fc","Calculated data"
"FBS","Food Balance Sheets","35","Cabo Verde","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","35","Cabo Verde","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","241","Fc","Calculated data"
"FBS","Food Balance Sheets","35","Cabo Verde","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","16","Fc","Calculated data"
"FBS","Food Balance Sheets","35","Cabo Verde","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","35","Cabo Verde","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
